x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	minWeight-random	dynamicStar-random
2718.0	2.2669855800683343	1.895636939458784	13.609784458649935	6.854673761966819	9.092022711765557	2.2090428087830443	2.4084065497608225	3.5666359922385387
3053.0	2.250852353257165	1.9134714822624985	13.551058595928891	6.818853732270515	8.987150339824455	2.191668211105389	2.404110175198416	3.4234411956732975
3430.0	2.2327486629291418	1.9037149923612915	13.498926877038198	6.765944562733821	8.91687247188736	2.1770638144335703	2.3904326316935154	3.2795540054927748
3853.0	2.202043926963594	1.9085318418875907	13.241978018742955	6.654227944490813	8.841500859357675	2.1574034316295467	2.372365603166528	3.156577050937965
4328.0	2.1899764623503173	1.9066856551460587	13.159490520591639	6.611400745592301	8.814554668568961	2.1308410844239503	2.358351497642417	3.0491693406464684
4862.0	2.1814420551632914	1.9120607701480323	13.126304347167842	6.52956005095585	8.802369061285725	2.1125800128679155	2.3569921178423012	2.9566801076161133
5462.0	2.1737999152609113	1.907965658446584	13.137311209243697	6.501511137648027	8.68932705742968	2.098975219638234	2.369372992634345	2.900818287575269
6135.0	2.175565010126905	1.915035353976533	13.0981193787087	6.48436421605598	8.735507116336668	2.0864532014562207	2.3650870798573838	2.829388861383082
6892.0	2.164568005799792	1.9138810010971004	13.080724531257884	6.467248015946805	8.773297078905761	2.0668519400530876	2.3727223352983167	2.747253506977551
7742.0	2.170020249940496	1.9210678681595226	13.017426615393843	6.4554168518436255	8.747625314038768	2.050337651757855	2.372116616714134	2.7002140549372204
8697.0	2.1707381005064663	1.92367912414556	12.996621875570806	6.438143604174827	8.784093096658026	2.052625531072696	2.372243378428591	2.64271908833006
9770.0	2.1849747394468917	1.9216643465919399	13.171614955614345	6.494025738442877	8.72736985529566	2.043762706163255	2.376222038491855	2.6068753675100056
10974.0	2.182609774276268	1.9239657807744832	13.091208724133047	6.463070787133027	8.632443631441488	2.0326343235816853	2.3625283905607235	2.5583499118735404
12328.0	2.1776198897886383	1.9252832677499856	13.088710206814921	6.475026542040474	8.624970310262645	2.0165028498604287	2.3708969094238093	2.5133659849255485
13848.0	2.194248155102002	1.9254685490517707	13.110795452947	6.5040062302321	8.658115646086662	2.0093995692447915	2.3756973405306865	2.498092502805632
15556.0	2.182848096179912	1.9232125099177688	13.08308472447646	6.4694803398059975	8.776351201535254	1.997484594936709	2.3768934411691385	2.45722029242978
17475.0	2.181563215055733	1.922210997520894	13.068983045990118	6.447142304526969	8.77363092932585	1.990876998284474	2.383466581014105	2.4258485783991364
19630.0	2.178903906640203	1.9190726351166931	13.053675823230313	6.43074158256887	8.732163969510575	1.9863164326268221	2.3864462206786654	2.399903183193858
22051.0	2.180454321751166	1.9219932679140133	13.057566916270426	6.438207884114118	8.668873671351102	1.984680265096236	2.387576222424378	2.3779245484733047
24770.0	2.1713856755840526	1.9201873411221375	13.067052315222224	6.453247072866179	8.713613228446468	1.9798706938793067	2.3944263342471763	2.3480604032817483
27825.0	2.185435767071649	1.917386054020957	13.143228887193477	6.508554549700931	8.750114997015086	1.978822950440168	2.393626971456821	2.342713481432303
31256.0	2.1828234737492744	1.9194843172396843	13.114631802880215	6.480798030504349	8.775276955692183	1.9753904839036691	2.3907083016458808	2.322837220423608
35111.0	2.1786782263246094	1.9127078878392998	13.105181853694333	6.491924384744608	8.765831941912879	1.9647629361362442	2.392130810874922	2.303415934653867
39441.0	2.1806550836396372	1.9105141438923754	13.14426704978117	6.503920880670153	8.758805356507851	1.9621178406171234	2.3939092652590066	2.291698905323548
44305.0	2.188113088624172	1.9119229715642923	13.123022630849452	6.517036410878191	8.832466260374533	1.96158538536956	2.395670972889756	2.2869663007141168
49769.0	2.1965202399256505	1.9142399797895648	13.143240966681901	6.531461970551195	8.861112979373054	1.9601612367646606	2.395949318963177	2.284520851033883
55907.0	2.1930784412955617	1.915775599571957	13.143602430898088	6.518761230799439	8.875706589457556	1.9540733729945863	2.3955492024210017	2.2714176846034326
62802.0	2.1896418799882644	1.9163300664966036	13.161680045413245	6.519551416194934	8.852410345008044	1.9523827998502992	2.4011770233925382	2.2593804341155472
70547.0	2.1861616118026728	1.9145982443852703	13.163225971217067	6.530727337098736	8.898956429385075	1.9508529064623563	2.3995583910832794	2.2482440296579873
79247.0	2.1948338315677267	1.9131343950465722	13.216908458930895	6.554071025014794	8.899710937148205	1.9473760230881758	2.397365995957134	2.250100720509496
89020.0	2.1884945781090095	1.9137284116122009	13.187335002127186	6.527477851543569	8.872853003524154	1.94823293690573	2.394892074545551	2.2376940974904986
