x	arrow-star	inbetween2-0.0-random	inbetween2-0.125-random	inbetween2-0.25-random	inbetween2-0.375-random	inbetween2-0.5-random	inbetween2-0.625-random	inbetween2-0.75-random	inbetween2-0.875-random	inbetween2-1.0-random
3430.0	1.4435570650301548	6.412138975715812	6.958206085323135	8.543665318954721	9.766817952697874	10.65594458853424	11.349463887408282	11.714467027072363	12.138360674860142	10.667102459178233
3853.0	1.447638228796665	6.429658434718701	6.969647262749973	8.547415995534632	9.785015064633372	10.662926594980146	11.342205223172481	11.70455750350302	12.21765498177143	10.640587765025979
4328.0	1.4524822240102735	6.454067455238106	6.997974272607516	8.57287360892409	9.850495089072338	10.709558639178661	11.412624977692374	11.718471695602279	12.237693676784927	10.609997148596873
4862.0	1.4575634281764367	6.470878824119822	7.008660147022323	8.564425024216776	9.87136972026781	10.714204699680932	11.406747277941735	11.778447561632984	12.226380729212234	10.609769426287324
5462.0	1.4563670260326498	6.466570655949675	7.029147125043237	8.595376971261965	9.860580795560606	10.753680551471458	11.387517949571262	11.83292266698468	12.244028143117639	10.633041334957259
6135.0	1.461734503281797	6.4906320078533675	7.037273820951108	8.6187562625166	9.867015624907165	10.744925481900976	11.404901488245391	11.842990528114608	12.260454302579829	10.632476868625124
6892.0	1.46170736800755	6.462561048846974	7.030305583848994	8.618869194819018	9.868918990428277	10.7563664866229	11.413105225499027	11.869431206470196	12.2825615159962	10.66589788304662
7742.0	1.46346960835071	6.468281133285181	7.033220865556472	8.624802393278271	9.882098997069585	10.775250000502137	11.430728042778957	11.87903757287878	12.339767184926616	10.660355392725215
8697.0	1.4636441568824683	6.468329690971505	7.028870283836936	8.645760400785157	9.889434746008593	10.813672993997422	11.469779391705396	11.902643169721987	12.375814411297691	10.659594117846932
9770.0	1.4637056605817915	6.470863658880827	7.04011282813429	8.658567743456175	9.868203154064364	10.817056410906506	11.450332667487393	11.933750020882902	12.415002532028232	10.64835725402997
10974.0	1.4646916638213006	6.487127163131101	7.051192070613574	8.6559458626671	9.881233514860936	10.834541303756923	11.461296342516754	11.92767314862793	12.455500014498524	10.639644640355783
12328.0	1.4634010240304567	6.479042962601878	7.046308898186459	8.667395837101767	9.909191869185808	10.858229753758899	11.491487915603425	11.896705656306585	12.477359228706257	10.651479219622008
13848.0	1.4641430285106138	6.488334212929764	7.043296426588378	8.65756544222135	9.92130195923569	10.8599276902916	11.454912976183174	11.841196975362912	12.477040438341339	10.642875253606727
15556.0	1.4648749188712005	6.485530347318296	7.033420054069798	8.652153930980383	9.927271420307221	10.85764435562028	11.479969187414268	11.863200255363774	12.474135906222278	10.638566769339509
17475.0	1.4660791102789128	6.497191390305804	7.0433175049922045	8.655978607913813	9.927803137146096	10.870139455769579	11.47060156956689	11.850098581820042	12.430893552610954	10.650034731757525
19630.0	1.467299121314392	6.499441643160344	7.044942327829687	8.658251312182212	9.940004666805535	10.87711116722235	11.464106606306732	11.87225355781779	12.443764148644544	10.667809159010002
